area,centroid_r,centroid_c,dist_center,boundary_frac,color_frac_among_nonbg,is_rarest_color,is_unique_color,bbox_h,bbox_w,bbox_aspect,fill_ratio,color,n_pixels_same_color_grid,task_id,component_id,n_subjects_touched,n_subjects_total,mean_touch_priority,median_touch_priority
1,1.0,18.0,12.020815280171307,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,5,0,181,,
1,2.0,11.0,7.648529270389178,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,6,0,181,,
1,3.0,2.0,9.924716620639604,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,7,1,181,0.5588235294117647,0.5588235294117647
1,5.0,13.0,5.70087712549569,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,8,170,181,0.48310887403422786,0.4883468834688347
1,5.0,18.0,9.617692030835672,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,9,172,181,0.5456373929000833,0.5954913880445796
28,12.5,4.5,5.830951894845301,1.0,0.8529411764705882,0.0,0.0,14,2,7.0,1.0,6,58,6d58a25d,10,29,181,0.24905278204701295,0.189873417721519
14,12.5,7.0,3.905124837953327,1.0,0.8529411764705882,0.0,0.0,14,1,14.0,1.0,6,58,6d58a25d,11,116,181,0.4414541889130158,0.5286458333333333
1,7.0,16.0,6.96419413859206,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,12,140,181,0.6794176527288934,0.8660714285714286
1,8.0,0.0,9.617692030835672,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,13,5,181,0.4958368429207892,0.5392156862745098
1,12.0,1.0,8.860022573334675,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,14,0,181,,
1,12.0,11.0,2.9154759474226504,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,15,1,181,0.5575221238938053,0.5575221238938053
1,12.0,16.0,6.96419413859206,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,16,0,181,,
1,14.0,18.0,9.617692030835672,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,17,1,181,0.4796747967479675,0.4796747967479675
1,16.0,14.0,7.905694150420948,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,18,1,181,0.7692307692307693,0.7692307692307693
1,18.0,17.0,11.335784048754634,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,19,0,181,,
1,19.0,10.0,9.513148795220223,1.0,0.8529411764705882,0.0,0.0,1,1,1.0,1.0,6,58,6d58a25d,20,1,181,0.5333333333333333,0.5333333333333333
2,0.0,1.5,1.118033988749895,1.0,1.0,1.0,0.0,1,2,0.5,1.0,1,4,6ea4a07e,0,199,199,0.408667756644774,0.375
2,2.0,0.5,1.118033988749895,1.0,1.0,1.0,0.0,1,2,0.5,1.0,1,4,6ea4a07e,1,197,199,0.2058965625048784,0.125
2,0.0,14.5,10.965856099730654,1.0,0.018433179723502304,1.0,0.0,1,2,0.5,1.0,1,4,73251a56,0,3,187,0.5665215627474207,0.565677966101695
2,14.5,0.0,10.965856099730654,1.0,0.018433179723502304,1.0,0.0,2,1,2.0,1.0,1,4,73251a56,1,6,187,0.4846419434115495,0.45171420127087336
2,0.0,16.5,11.926860441876563,1.0,0.018433179723502304,1.0,0.0,1,2,0.5,1.0,2,4,73251a56,2,3,187,0.5680043463338886,0.5614406779661016
2,16.5,0.0,11.926860441876563,1.0,0.018433179723502304,1.0,0.0,2,1,2.0,1.0,2,4,73251a56,3,5,187,0.437075734274923,0.3732394366197183
1,0.0,0.0,14.142135623730951,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,4,4,187,0.17584223500410848,0.0
2,0.0,2.5,12.5,1.0,0.5023041474654378,0.0,0.0,1,2,0.5,1.0,4,109,73251a56,5,3,187,0.39172869900488677,0.4533898305084746
1,0.0,20.0,14.142135623730951,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,6,3,187,0.5222410999475025,0.44014084507042256
1,1.0,1.0,12.727922061357855,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,7,4,187,0.08187313368764476,0.02466176033303598
41,4.7560975609756095,13.682926829268293,6.407999907908095,0.8048780487804879,0.5023041474654378,0.0,0.0,9,17,0.5294117647058824,0.2679738562091503,4,109,73251a56,8,174,187,0.3038691420458574,0.2698934837092732
2,2.5,0.0,12.5,1.0,0.5023041474654378,0.0,0.0,2,1,2.0,1.0,4,109,73251a56,9,4,187,0.24672029871692605,0.14780164457123676
1,2.0,2.0,11.313708498984761,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,10,6,187,0.0771557760275721,0.034493012191495684
1,3.0,3.0,9.899494936611665,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,11,8,187,0.21566445226020792,0.09821389958050426
41,13.682926829268293,4.7560975609756095,6.407999907908095,0.8048780487804879,0.5023041474654378,0.0,0.0,17,9,1.8888888888888888,0.2679738562091503,4,109,73251a56,12,176,187,0.28170154949926207,0.2044367116137451
1,4.0,4.0,8.48528137423857,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,13,6,187,0.33318626500441767,0.22619531879235583
1,5.0,5.0,7.0710678118654755,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,14,8,187,0.3053797023056636,0.34083161808374757
1,6.0,6.0,5.656854249492381,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,15,7,187,0.3267163974930304,0.32673267326732675
1,7.0,7.0,4.242640687119285,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,16,7,187,0.3157006804210506,0.12280701754385964
1,8.0,8.0,2.8284271247461903,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,17,8,187,0.4031147086862315,0.4805205606139741
1,9.0,9.0,1.4142135623730951,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,18,5,187,0.40370393348012723,0.43859649122807015
1,10.0,10.0,0.0,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,19,5,187,0.35995374161216426,0.2550607287449393
1,11.0,11.0,1.4142135623730951,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,20,8,187,0.3735119350178018,0.3515949787254814
1,12.0,12.0,2.8284271247461903,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,21,10,187,0.3872422438419216,0.3672602334860352
1,13.0,13.0,4.242640687119285,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,22,5,187,0.5620366911457689,0.6725352112676056
1,14.0,14.0,5.656854249492381,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,23,5,187,0.5295397987946686,0.676056338028169
1,15.0,15.0,7.0710678118654755,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,24,165,187,0.2360139124513288,0.1643835616438356
1,16.0,16.0,8.48528137423857,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,25,167,187,0.2602456292538591,0.1864406779661017
1,17.0,17.0,9.899494936611665,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,26,5,187,0.46907579744986033,0.3993426458504519
1,18.0,18.0,11.313708498984761,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,27,4,187,0.30817291394739954,0.23737710027484205
1,19.0,19.0,12.727922061357855,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,28,4,187,0.31532762190538915,0.24886663077664128
1,20.0,0.0,14.142135623730951,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,29,13,187,0.5083748592040598,0.6461538461538462
1,20.0,20.0,14.142135623730951,1.0,0.5023041474654378,0.0,0.0,1,1,1.0,1.0,4,109,73251a56,30,3,187,0.2654442851884973,0.07203389830508475
2,0.0,4.5,11.412712210513327,1.0,0.1935483870967742,0.0,0.0,1,2,0.5,1.0,5,42,73251a56,31,7,187,0.39049979964299636,0.5148305084745762
3,1.0,8.0,9.219544457292887,1.0,0.1935483870967742,0.0,0.0,1,3,0.3333333333333333,1.0,5,42,73251a56,32,161,187,0.5387463104644747,0.5142857142857142
16,3.3125,15.625,8.73860865641665,1.0,0.1935483870967742,0.0,0.0,4,11,0.36363636363636365,0.36363636363636365,5,42,73251a56,33,157,187,0.5490843485731604,0.5959595959595959
2,4.5,0.0,11.412712210513327,1.0,0.1935483870967742,0.0,0.0,2,1,2.0,1.0,5,42,73251a56,34,8,187,0.41534446493476485,0.3801204171594452
3,8.0,1.0,9.219544457292887,1.0,0.1935483870967742,0.0,0.0,3,1,3.0,1.0,5,42,73251a56,35,14,187,0.4871823822101667,0.46164122137404584
16,15.625,3.3125,8.73860865641665,1.0,0.1935483870967742,0.0,0.0,11,4,2.75,0.36363636363636365,5,42,73251a56,36,168,187,0.4295782039259974,0.4016743729858484
2,0.0,6.5,10.594810050208546,1.0,0.11059907834101383,0.0,0.0,1,2,0.5,1.0,6,24,73251a56,37,8,187,0.6876474419142357,0.6437535084650619
3,1.0,11.0,9.055385138137417,1.0,0.11059907834101383,0.0,0.0,1,3,0.3333333333333333,1.0,6,24,73251a56,38,8,187,0.6394971304482314,0.5828230251071647
4,2.0,15.5,9.7082439194738,1.0,0.11059907834101383,0.0,0.0,1,4,0.25,1.0,6,24,73251a56,39,3,187,0.5425099536033531,0.5296610169491526
3,3.0,19.0,11.40175425099138,1.0,0.11059907834101383,0.0,0.0,1,3,0.3333333333333333,1.0,6,24,73251a56,40,4,187,0.6084079202346335,0.7012486476739993
2,6.5,0.0,10.594810050208546,1.0,0.11059907834101383,0.0,0.0,2,1,2.0,1.0,6,24,73251a56,41,10,187,0.4830424444050805,0.5387945767346474
3,11.0,1.0,9.055385138137417,1.0,0.11059907834101383,0.0,0.0,3,1,3.0,1.0,6,24,73251a56,42,163,187,0.4448080437579608,0.44642857142857145
4,15.5,2.0,9.7082439194738,1.0,0.11059907834101383,0.0,0.0,4,1,4.0,1.0,6,24,73251a56,43,7,187,0.4576374239028108,0.400990099009901
3,19.0,3.0,11.40175425099138,1.0,0.11059907834101383,0.0,0.0,3,1,3.0,1.0,6,24,73251a56,44,3,187,0.5837014213597584,0.8432203389830508
2,0.0,8.5,10.111874208078342,1.0,0.07373271889400922,0.0,0.0,1,2,0.5,1.0,7,16,73251a56,45,157,187,0.5521257067382641,0.5789473684210527
3,1.0,14.0,9.848857801796104,1.0,0.07373271889400922,0.0,0.0,1,3,0.3333333333333333,1.0,7,16,73251a56,46,3,187,0.3923758629097258,0.5246478873239436
3,2.0,19.0,12.041594578792296,1.0,0.07373271889400922,0.0,0.0,1,3,0.3333333333333333,1.0,7,16,73251a56,47,2,187,0.2264616380931159,0.2264616380931159
2,8.5,0.0,10.111874208078342,1.0,0.07373271889400922,0.0,0.0,2,1,2.0,1.0,7,16,73251a56,48,10,187,0.4336162606233162,0.45519810977826247
3,14.0,1.0,9.848857801796104,1.0,0.07373271889400922,0.0,0.0,3,1,3.0,1.0,7,16,73251a56,49,9,187,0.5144915499420635,0.4788732394366197
3,19.0,2.0,12.041594578792296,1.0,0.07373271889400922,0.0,0.0,3,1,3.0,1.0,7,16,73251a56,50,3,187,0.5394312172138856,0.7161016949152542
2,0.0,10.5,10.012492197250394,1.0,0.04608294930875576,0.0,0.0,1,2,0.5,1.0,8,10,73251a56,51,7,187,0.7317469762833392,0.7115858668857847
3,1.0,17.0,11.40175425099138,1.0,0.04608294930875576,0.0,0.0,1,3,0.3333333333333333,1.0,8,10,73251a56,52,3,187,0.39179507290389415,0.5140845070422535
2,10.5,0.0,10.012492197250394,1.0,0.04608294930875576,0.0,0.0,2,1,2.0,1.0,8,10,73251a56,53,10,187,0.48521667995270723,0.46130952380952384
3,17.0,1.0,11.40175425099138,1.0,0.04608294930875576,0.0,0.0,3,1,3.0,1.0,8,10,73251a56,54,4,187,0.5527105264774237,0.6091250895201719
2,0.0,12.5,10.307764064044152,1.0,0.03686635944700461,0.0,0.0,1,2,0.5,1.0,9,8,73251a56,55,3,187,0.5650387791609529,0.5699152542372882
2,1.0,19.5,13.0862523283024,1.0,0.03686635944700461,0.0,0.0,1,2,0.5,1.0,9,8,73251a56,56,3,187,0.3436591782589282,0.4088983050847458
2,12.5,0.0,10.307764064044152,1.0,0.03686635944700461,0.0,0.0,2,1,2.0,1.0,9,8,73251a56,57,10,187,0.5058070674381936,0.4671144278606965
2,19.5,1.0,13.0862523283024,1.0,0.03686635944700461,0.0,0.0,2,1,2.0,1.0,9,8,73251a56,58,4,187,0.5272965219557944,0.6059322033898304
8,3.0,3.5,2.5,1.0,0.6153846153846154,1.0,1.0,1,8,0.125,1.0,2,8,73c3b0d8,0,75,172,0.3842914935111932,0.34782608695652173
1,0.0,2.0,5.70087712549569,1.0,0.38461538461538464,0.0,0.0,1,1,1.0,1.0,4,5,73c3b0d8,1,133,172,0.1518438676051161,0.1
1,1.0,1.0,5.1478150704935,1.0,0.38461538461538464,0.0,0.0,1,1,1.0,1.0,4,5,73c3b0d8,2,133,172,0.5533341605673644,0.6129032258064516
1,1.0,4.0,4.527692569068709,1.0,0.38461538461538464,0.0,0.0,1,1,1.0,1.0,4,5,73c3b0d8,3,12,172,0.5986586805007857,0.7706766917293233
1,2.0,0.0,4.949747468305833,1.0,0.38461538461538464,0.0,0.0,1,1,1.0,1.0,4,5,73c3b0d8,4,125,172,0.6902519800027526,0.7142857142857143
1,7.0,1.0,2.9154759474226504,1.0,0.38461538461538464,0.0,0.0,1,1,1.0,1.0,4,5,73c3b0d8,5,4,172,0.5181833134740343,0.5064464141821112
1,0.0,0.0,12.041594578792296,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,0,8,193,0.0389908256880734,0.0
1,0.0,4.0,8.06225774829855,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,1,0,193,,
1,0.0,8.0,4.123105625617661,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,2,0,193,,
1,0.0,12.0,1.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,3,0,193,,
1,0.0,16.0,4.123105625617661,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,4,0,193,,
1,0.0,20.0,8.06225774829855,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,5,0,193,,
1,0.0,24.0,12.041594578792296,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,6,0,193,,
1,1.0,1.0,11.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,7,11,193,0.12113505025511913,0.03125
1,1.0,3.0,9.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,8,0,193,,
1,1.0,5.0,7.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,9,0,193,,
1,1.0,7.0,5.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,10,0,193,,
1,1.0,9.0,3.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,11,0,193,,
1,1.0,11.0,1.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,12,0,193,,
1,1.0,13.0,1.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,13,0,193,,
1,1.0,15.0,3.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,14,0,193,,
1,1.0,17.0,5.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,15,0,193,,
1,1.0,19.0,7.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,16,0,193,,
1,1.0,21.0,9.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,17,0,193,,
1,1.0,23.0,11.0,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,18,0,193,,
1,2.0,2.0,10.04987562112089,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,19,11,193,0.11537320967057747,0.07142857142857142
1,2.0,6.0,6.082762530298219,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,20,0,193,,
1,2.0,10.0,2.23606797749979,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,21,0,193,,
1,2.0,14.0,2.23606797749979,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,22,0,193,,
1,2.0,18.0,6.082762530298219,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,23,0,193,,
1,2.0,22.0,10.04987562112089,1.0,0.5813953488372093,0.0,0.0,1,1,1.0,1.0,2,25,7447852a,24,0,193,,
4,0.25,6.0,6.046693311223912,1.0,0.4186046511627907,1.0,0.0,2,3,0.6666666666666666,0.6666666666666666,4,18,7447852a,25,0,193,,
4,0.25,18.0,6.046693311223912,1.0,0.4186046511627907,1.0,0.0,2,3,0.6666666666666666,0.6666666666666666,4,18,7447852a,26,0,193,,
3,1.6666666666666667,0.3333333333333333,11.685698761972068,1.0,0.4186046511627907,1.0,0.0,2,2,1.0,0.75,4,18,7447852a,27,28,193,0.0775567802027288,0.04427083333333333
4,1.75,12.0,0.75,1.0,0.4186046511627907,1.0,0.0,2,3,0.6666666666666666,0.6666666666666666,4,18,7447852a,28,0,193,,
3,1.6666666666666667,23.666666666666668,11.685698761972072,1.0,0.4186046511627907,1.0,0.0,2,2,1.0,0.75,4,18,7447852a,29,0,193,,
1,1.0,0.0,1.0,1.0,0.4,0.0,0.0,1,1,1.0,1.0,3,2,74dd1130,0,165,173,0.2778763491343776,0.125
1,1.0,2.0,1.0,1.0,0.4,0.0,0.0,1,1,1.0,1.0,3,2,74dd1130,1,167,173,0.5011316956871091,0.5
3,0.0,1.0,1.0,1.0,0.6,1.0,1.0,1,3,0.3333333333333333,1.0,9,3,74dd1130,2,168,173,0.1592646822230655,0.0
22,1.9545454545454546,11.045454545454545,9.045568752134205,0.9090909090909091,0.7093023255813954,1.0,0.0,5,5,1.0,0.88,1,61,7df24a62,0,177,188,0.15602488753683408,0.1282051282051282
22,9.954545454545455,3.9545454545454546,7.122598188770561,0.9090909090909091,0.7093023255813954,1.0,0.0,5,5,1.0,0.88,1,61,7df24a62,1,12,188,0.3139329928056738,0.1946826758147513
17,20.470588235294116,7.0588235294117645,10.257919550026198,0.9411764705882353,0.7093023255813954,1.0,0.0,4,5,0.8,0.85,1,61,7df24a62,2,5,188,0.4361409450088695,0.4111111111111111
1,1.0,5.0,11.661903789690601,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,3,1,188,0.4092219020172911,0.4092219020172911
1,1.0,10.0,10.04987562112089,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,4,4,188,0.3202443096348355,0.33651286601597163
1,3.0,6.0,9.433981132056603,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,5,1,188,0.8214285714285714,0.8214285714285714
1,3.0,10.0,8.06225774829855,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,6,174,188,0.4483780551835128,0.4634146341463415
1,3.0,12.0,8.06225774829855,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,7,175,188,0.25571851360620657,0.225
1,4.0,3.0,10.63014581273465,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,8,3,188,0.41153998767402006,0.16822429906542055
1,5.0,14.0,6.708203932499369,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,9,1,188,0.7857142857142857,0.7857142857142857
1,8.0,10.0,3.1622776601683795,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,10,3,188,0.43311116338639283,0.35555555555555557
1,9.0,5.0,6.324555320336759,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,11,0,188,,
1,9.0,19.0,8.246211251235321,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,12,168,188,0.702463001726729,0.7380952380952381
1,10.0,8.0,3.1622776601683795,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,13,3,188,0.4348963642541624,0.34444444444444444
1,10.0,13.0,2.23606797749979,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,14,1,188,0.425,0.425
1,11.0,3.0,8.0,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,15,3,188,0.18184440912500457,0.24528301886792453
1,11.0,5.0,6.0,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,16,3,188,0.5284552845528455,0.5853658536585366
1,11.0,18.0,7.0,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,17,2,188,0.8333333333333333,0.8333333333333333
1,12.0,12.0,1.4142135623730951,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,18,3,188,0.4759795080895999,0.3888888888888889
1,16.0,0.0,12.083045973594572,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,19,1,188,0.9642857142857143,0.9642857142857143
1,16.0,7.0,6.4031242374328485,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,20,2,188,0.3611111111111111,0.3611111111111111
1,16.0,18.0,8.602325267042627,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,21,1,188,0.7463414634146341,0.7463414634146341
1,18.0,19.0,10.63014581273465,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,22,2,188,0.5436053783614759,0.5436053783614759
1,20.0,6.0,10.295630140987,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,23,0,188,,
1,20.0,8.0,9.486832980505138,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,24,2,188,0.18904208998548622,0.18904208998548622
1,21.0,21.0,14.142135623730951,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,25,5,188,0.5285730686907768,0.4888888888888889
1,22.0,1.0,14.866068747318506,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,26,0,188,,
1,22.0,6.0,12.083045973594572,1.0,0.29069767441860467,0.0,0.0,1,1,1.0,1.0,4,25,7df24a62,27,0,188,,
1,1.0,2.0,6.041522986797286,1.0,0.3,0.0,0.0,1,1,1.0,1.0,1,15,82819916,0,1,183,0.2857142857142857,0.2857142857142857
1,1.0,4.0,5.522680508593631,1.0,0.3,0.0,0.0,1,1,1.0,1.0,1,15,82819916,1,2,183,0.39610389610389607,0.39610389610389607
2,1.0,6.5,5.852349955359813,1.0,0.3,0.0,0.0,1,2,0.5,1.0,1,15,82819916,2,11,183,0.46988739470463936,0.42857142857142855
1,1.0,9.0,7.106335201775948,1.0,0.3,0.0,0.0,1,1,1.0,1.0,1,15,82819916,3,9,183,0.5322045044357268,0.6326530612244898
2,6.0,0.5,4.031128874149275,1.0,0.3,0.0,0.0,1,2,0.5,1.0,1,15,82819916,4,13,183,0.3012424962011458,0.24
1,6.0,3.0,1.5811388300841898,1.0,0.3,0.0,0.0,1,1,1.0,1.0,1,15,82819916,5,172,183,0.20641937244627734,0.14814814814814814
1,6.0,5.0,0.7071067811865476,1.0,0.3,0.0,0.0,1,1,1.0,1.0,1,15,82819916,6,4,183,0.43041666666666667,0.4027777777777778
1,6.0,8.0,3.5355339059327378,1.0,0.3,0.0,0.0,1,1,1.0,1.0,1,15,82819916,7,1,183,0.7407407407407407,0.7407407407407407
2,11.0,0.5,6.020797289396148,1.0,0.3,0.0,0.0,1,2,0.5,1.0,1,15,82819916,8,0,183,,
1,11.0,3.0,4.743416490252569,1.0,0.3,0.0,0.0,1,1,1.0,1.0,1,15,82819916,9,0,183,,
1,11.0,5.0,4.527692569068709,1.0,0.3,0.0,0.0,1,1,1.0,1.0,1,15,82819916,10,0,183,,
1,11.0,8.0,5.70087712549569,1.0,0.3,0.0,0.0,1,1,1.0,1.0,1,15,82819916,11,0,183,,
2,1.0,0.5,6.800735254367722,1.0,0.1,1.0,0.0,1,2,0.5,1.0,2,5,82819916,12,11,183,0.1128353392639107,0.037037037037037035
1,1.0,3.0,5.70087712549569,1.0,0.1,1.0,0.0,1,1,1.0,1.0,2,5,82819916,13,12,183,0.23009172523448737,0.2222222222222222
1,1.0,5.0,5.522680508593631,1.0,0.1,1.0,0.0,1,1,1.0,1.0,2,5,82819916,14,4,183,0.5799801587301587,0.5091666666666667
1,1.0,8.0,6.519202405202649,1.0,0.1,1.0,0.0,1,1,1.0,1.0,2,5,82819916,15,2,183,0.5648148148148149,0.5648148148148149
1,3.0,2.0,4.301162633521313,1.0,0.1,1.0,0.0,1,1,1.0,1.0,3,5,82819916,16,2,183,0.11309523809523808,0.11309523809523808
1,3.0,4.0,3.5355339059327378,1.0,0.1,1.0,0.0,1,1,1.0,1.0,3,5,82819916,17,4,183,0.3327398408043569,0.3018433179723502
2,3.0,6.5,4.031128874149275,1.0,0.1,1.0,0.0,1,2,0.5,1.0,3,5,82819916,18,173,183,0.3157855515472577,0.25925925925925924
1,3.0,9.0,5.70087712549569,1.0,0.1,1.0,0.0,1,1,1.0,1.0,3,5,82819916,19,170,183,0.5100430173298892,0.5185185185185185
1,6.0,2.0,2.5495097567963922,1.0,0.1,1.0,0.0,1,1,1.0,1.0,4,5,82819916,20,0,183,,
1,6.0,4.0,0.7071067811865476,1.0,0.1,1.0,0.0,1,1,1.0,1.0,4,5,82819916,21,4,183,0.4470129126314693,0.4229147141518276
2,6.0,6.5,2.0615528128088303,1.0,0.1,1.0,0.0,1,2,0.5,1.0,4,5,82819916,22,169,183,0.4213070968950688,0.4074074074074074
1,6.0,9.0,4.527692569068709,1.0,0.1,1.0,0.0,1,1,1.0,1.0,4,5,82819916,23,170,183,0.5485119559176084,0.6209508881922675
2,9.0,0.5,4.716990566028302,1.0,0.2,0.0,0.0,1,2,0.5,1.0,6,10,82819916,24,9,183,0.3588145423066058,0.18518518518518517
1,9.0,3.0,2.9154759474226504,1.0,0.2,0.0,0.0,1,1,1.0,1.0,6,10,82819916,25,171,183,0.2665518590870012,0.2222222222222222
1,9.0,5.0,2.5495097567963922,1.0,0.2,0.0,0.0,1,1,1.0,1.0,6,10,82819916,26,3,183,0.4382716049382716,0.5277777777777778
1,9.0,8.0,4.301162633521313,1.0,0.2,0.0,0.0,1,1,1.0,1.0,6,10,82819916,27,2,183,0.6775486827033219,0.6775486827033219
1,11.0,2.0,5.1478150704935,1.0,0.2,0.0,0.0,1,1,1.0,1.0,6,10,82819916,28,0,183,,
